REG ID,ID,BDATE,DATA TYPE,BREED,gINB,gEFI,Test Type,CDCB,SIRE REG,SIRE NAAB,SIRE NAME,DAM REG,DAM ID,MGS REG,MGS NAAB,MGS Name,RPRO,Age In Months,LACT,DIM,AY BBR,BS BBR,GU BBR,HO BBR,JE BBR,Dead/Sold,NET MERIT,TPI,CHEESE MERIT,FLUID MERIT,GRAZING MERIT,MILK,JPI,FAT,PROTEIN,FAT PERCENT,PROTEIN PERCENT,PRODUCTIVE LIFE,EFH REL,EFC REL,FEED EFFICIENCY,RFI,DAUGHTER PREGNANCY RATE,HEIFER CONCEPTION RATE,COW CONCEPTION RATE,FERTILITY INDEX,DAUGHTER CALVING EASE,SIRE CALVING EASE,DAUGHTER STILLBIRTH,SIRE STILLBIRTH,HEALTH INDEX,HEIFER LIVABILITY,LIVABILITY,EARLY FIRST CALVING,SOMATIC CELL SCORE,MASTITITS,METRITIS,DISPLACED ABOMASUM,MILK FEVER,RETAINED PLACENTA,KETOSIS,BDE,DFM,FLS,FTA,FTP,FUA,PTAT,RLR,RLS,RPA,RTP,RUH,RUW,STA,STR,TLG,TRW,UCL,UDP,UDC,FLC,JUI,AH1_GV,AH2_GV,Arachnomelia BS_GV,Arachnomelia SM_GV,BCN AB_GV,BCN A2_GV,BH2_GV,BLAD_GV,BLG BetaLacto Globulin_GV,Brachyspina_GV,Citrullinemia_GV,CVM_GV,JH1_GV,DGAT_GV,Dominant Red_GV,DUMPS_GV,Factor XI_GV,FMO3_GV,HCD_GV,HH1_GV,HH3_GV,GART/HH4_GV,HH5 *_GV,SDE2/HH6_GV,KCN AB_GV,KCN AE_GV,KCN Haplotype_GV,MW_GV,Red Factor_GV,SDM_GV,Slick_GV,SMA_GV,Weaver_GV,AH1,AH2,AHC,BH1,BH2,BHD,BHM,BHP,BHW,HBR,HCD,HDR,HH0,HH1,HH2,HH3,HH4,HH5,HH6,HHB,HHC,HHD,HHM,HHP,HHR,HMW,HRR,JH1,JH1_PC,JH2,JH2_PC,JHP,JHP_PC,JNS,JNS_PC,ECOFEED LIFE,RCI,DOI,ECOFEED HEIFER,MILKING SPEED,OOC,ECOFEED COW,EMS,VEI,ECO2FEED,BT,VEA,Eco$
1340,1340,2024-02-15,Pedigree,HO,10.98,,CDCB,,,,,,10049.0,,,,,21,0,,,,,,,N,380,2764,393,352,366,425,2764,36,20,0.07,0.03,1.84,,,110,-0.79,-0.28,0.43,0.26,0.18,2.12,2.02,4.82,5.71,,0.27,0.51,1.43,2.93,0.81,0.5,0.04,0.0,0.03,0.22,-0.28,0.11,-0.12,-0.25,-0.01,-0.08,-0.04,-0.28,0.23,0.07,0.01,-0.04,0.05,-0.21,-0.3,-0.14,0.05,-0.1,-0.13,-0.04,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5.2,5.2,99,8.2,17.5,99,5.0,4.0,,7.9,4.7,558
1341,1341,2024-02-16,Pedigree,HO,10.98,,CDCB,,HO840003219939682,001HO15839,Peak Lincoln-ET,,6909.0,,,,,21,0,,,,,,,N,424,2792,434,402,421,560,2792,33,21,0.04,0.01,2.32,,,109,44.1,0.31,1.72,1.33,1.24,1.76,1.61,3.91,4.41,,0.28,1.35,4.07,2.85,1.46,0.6,0.02,0.0,-0.04,0.01,-0.78,-0.17,-0.48,-0.39,-0.56,-0.26,-0.43,-0.72,-0.17,0.6,-0.59,-0.47,-0.41,-0.45,-0.78,0.32,-0.42,-0.69,-0.14,-0.35,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.5,3.8,72,5.3,12.2,72,3.3,2.9,,5.8,3.4,418
1342,1342,2024-02-17,Pedigree,HO,10.98,,CDCB,,HO840003205436541,734HO00118,Peak Main Stage-ET,,613.0,,,,,21,0,,,,,,,N,450,2821,453,445,425,1160,2821,33,35,-0.05,-0.01,1.67,,,143,-84.89,-1.44,0.56,-0.92,-0.51,1.71,1.56,4.01,4.41,,0.23,0.1,3.62,2.94,0.01,1.05,-0.18,-0.05,0.32,0.56,0.07,1.01,-0.47,-0.24,0.97,0.1,0.21,-0.82,0.01,0.28,1.04,0.24,0.74,0.18,-0.24,-0.44,0.45,0.56,-0.11,0.26,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,3.6,3.7,72,5.4,12.2,71,3.3,3.0,,5.6,3.4,394
1343,1343,2024-02-21,Pedigree,HO,10.98,,CDCB,,HO840003209641335,001HO15461,Peak Break Even-ET,,1121.0,,,,,21,0,,,,,,,N,466,2875,473,449,447,868,2875,39,31,0.01,0.01,2.17,,,134,-80.39,-0.39,0.77,0.53,0.39,1.61,1.56,4.16,4.46,,0.64,1.3,2.62,3.01,0.66,0.6,0.22,-0.05,0.32,0.61,-0.17,0.1,-0.48,0.45,0.69,0.81,0.22,-0.56,-1.09,1.03,0.66,0.46,0.46,0.42,-0.01,-0.56,0.49,0.34,0.74,0.48,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,3.6,3.7,71,5.4,11.9,71,3.3,2.9,,5.5,3.3,388
1345,1345,2024-02-26,Pedigree,HO,10.73,,CDCB,,HOCAN000012948895,200HO11285,Pine-TRee-I Pictograph,,1086.0,HO840003202157344,029HO19285,Security,,21,0,,,,,,,N,456,2916,476,413,448,779,2916,32,33,0.0,0.03,2.86,,,115,6.55,0.68,1.68,1.89,1.42,1.63,1.63,3.81,4.05,,0.77,1.05,2.08,2.73,2.45,0.47,0.16,0.0,-0.32,0.7,-0.23,0.02,-0.16,-0.37,-0.03,-0.23,0.04,-0.67,0.48,-0.36,0.2,0.08,0.19,0.2,-0.04,0.26,0.49,0.58,0.12,0.04,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2.8,3.1,59,3.9,9.6,59,2.4,2.4,,4.5,2.8,320
1348,1348,2024-02-25,Pedigree,HO,8.31,,CDCB,,HO840003215425343,001HO15561,Peak Takeover-ET,,1064.0,HOUSA000132973942,011HO08195,Altabaxter,,21,0,,,,,,,N,421,2779,429,408,405,617,2779,37,20,0.04,0.0,2.38,,,117,-16.95,-0.45,0.96,0.69,0.32,1.66,1.46,4.28,4.0,,0.04,0.68,1.38,2.79,1.18,1.0,0.01,-0.13,0.33,-0.32,-0.17,0.26,-0.46,0.07,-0.28,-0.32,-0.35,-0.74,-0.52,0.6,-0.09,-0.15,-0.17,-0.33,-0.34,0.1,-0.12,0.0,-0.49,-0.27,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2.6,2.8,56,3.8,8.9,55,2.3,2.3,,4.0,2.6,266
1350,1350,2024-03-07,Pedigree,HO,10.98,,CDCB,,HO840003215425982,001HO15986,Peak Kazaam-ET,,1040.0,,,,,20,0,,,,,,,N,501,2919,518,464,487,609,2919,37,28,0.04,0.04,2.77,,,132,-76.89,0.06,1.47,0.98,0.94,2.11,1.81,4.01,4.8,,0.79,1.66,3.96,2.88,1.46,0.75,0.42,0.0,-0.14,1.16,-0.34,0.18,-0.26,-0.21,-0.03,0.65,0.27,-0.41,0.28,0.23,-0.09,0.79,0.63,0.07,-0.21,-0.43,0.41,-0.19,0.56,0.52,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.5,3.7,73,5.4,12.0,72,3.3,3.0,,5.7,3.4,409
1351,1351,2024-03-13,Pedigree,HO,10.98,,CDCB,,HO840003215425982,001HO15986,Peak Kazaam-ET,,100370.0,,,,,20,0,,,,,,,N,501,2919,518,464,487,609,2919,37,28,0.04,0.04,2.77,,,132,-76.89,0.06,1.47,0.98,0.94,2.11,1.81,4.01,4.8,,0.79,1.66,3.96,2.88,1.46,0.75,0.42,0.0,-0.14,1.16,-0.34,0.18,-0.26,-0.21,-0.03,0.65,0.27,-0.41,0.28,0.23,-0.09,0.79,0.63,0.07,-0.21,-0.43,0.41,-0.19,0.56,0.52,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.5,3.7,73,5.4,12.0,72,3.3,3.0,,5.7,3.4,409
1352,1352,2024-03-15,Pedigree,HO,9.85,,CDCB,,HO840003136805275,001HO12943,No-Fla Dario Hexer-ET,,896.0,HO840003123886035,007HO13250,Jedi,,20,0,,,,,,,N,264,2675,253,297,234,1184,2675,-1,24,-0.18,-0.05,2.94,,,45,-10.95,0.01,-1.12,0.71,0.24,1.55,1.46,4.75,4.48,,0.42,1.55,0.86,2.81,1.35,0.6,-0.09,0.07,0.11,0.51,-0.4,-0.35,-0.2,0.05,-0.33,0.2,-0.07,-0.28,-1.1,-1.29,-0.2,0.29,-0.13,-0.8,-0.26,0.02,-0.54,0.03,-0.06,0.21,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,2.6,3.1,57,3.8,9.7,57,2.4,2.5,,4.4,2.7,302
1353,1353,2024-03-15,Pedigree,HO,10.98,,CDCB,,HO840003136805275,001HO12943,No-Fla Dario Hexer-ET,,10050.0,,,,,20,0,,,,,,,N,317,2717,310,338,289,927,2717,12,19,-0.1,-0.04,2.72,,,66,7.61,-0.09,-0.28,0.28,0.14,1.71,1.61,4.96,4.96,,0.34,1.55,1.06,2.81,1.6,0.55,0.02,0.1,0.01,0.36,-0.54,-0.26,0.13,-0.16,-0.17,0.13,-0.05,0.04,-0.2,-1.29,-0.14,0.33,-0.13,-1.0,-0.48,-0.15,-0.29,-0.13,-0.28,0.2,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3.5,3.6,70,5.3,11.8,70,3.2,2.9,,5.4,3.3,349
1354,1354,2024-03-21,Pedigree,HO,10.25,,CDCB,,HOCAN000012948895,200HO11285,Pine-TRee-I Pictograph,,1103.0,HO840003139112680,200HO11946,Bosa,,20,0,,,,,,,N,532,2953,545,504,528,1016,2953,45,37,0.01,0.01,2.26,,,161,-10.2,-0.12,1.61,0.96,0.72,1.71,1.66,3.88,4.05,,0.67,0.23,2.08,2.83,2.18,0.38,0.34,-0.03,-0.49,0.43,-0.25,0.8,-0.25,-0.69,0.62,-0.25,0.1,-0.84,0.81,0.04,0.85,0.17,0.59,0.09,-0.41,-0.22,0.73,0.81,-0.14,0.16,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2.9,3.1,59,4.0,9.7,59,2.5,2.4,,4.4,2.8,330
1355,1355,2024-03-26,Pedigree,HO,10.98,,CDCB,,,,,,1114.0,,,,,20,0,,,,,,,N,380,2764,393,352,366,425,2764,36,20,0.07,0.03,1.84,,,110,-0.79,-0.28,0.43,0.26,0.18,2.12,2.02,4.82,5.71,,0.27,0.51,1.43,2.93,0.81,0.5,0.04,0.0,0.03,0.22,-0.28,0.11,-0.12,-0.25,-0.01,-0.08,-0.04,-0.28,0.23,0.07,0.01,-0.04,0.05,-0.21,-0.3,-0.14,0.05,-0.1,-0.13,-0.04,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5.2,5.2,99,8.2,17.5,99,5.0,4.0,,7.9,4.7,558
1356,1356,2024-03-30,Pedigree,HO,10.98,,CDCB,,,,,,100424.0,,,,,20,0,,,,,,,N,380,2764,393,352,366,425,2764,36,20,0.07,0.03,1.84,,,110,-0.79,-0.28,0.43,0.26,0.18,2.12,2.02,4.82,5.71,,0.27,0.51,1.43,2.93,0.81,0.5,0.04,0.0,0.03,0.22,-0.28,0.11,-0.12,-0.25,-0.01,-0.08,-0.04,-0.28,0.23,0.07,0.01,-0.04,0.05,-0.21,-0.3,-0.14,0.05,-0.1,-0.13,-0.04,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5.2,5.2,99,8.2,17.5,99,5.0,4.0,,7.9,4.7,558
1357,1357,2024-03-31,Pedigree,HO,10.98,,CDCB,,HO840003223869960,007HO15915,Regan-Danhof Cashback-ET,,964.0,,,,,20,0,,,,,,,N,514,2940,528,483,530,751,2940,42,30,0.04,0.03,2.47,,,150,-29.39,0.81,1.42,1.88,1.44,1.96,1.81,4.41,4.91,,0.54,0.06,2.02,2.84,0.81,0.95,-0.13,-0.1,0.81,0.06,0.14,1.32,0.14,-0.14,0.61,0.2,0.28,-0.69,0.72,0.12,1.06,0.36,0.21,0.69,-0.5,-0.56,0.39,0.85,0.54,0.23,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.6,3.8,72,5.5,12.4,72,3.3,3.0,,5.7,3.5,408
1358,1358,2024-03-31,Pedigree,HO,9.79,,CDCB,,HOCAN000012948895,200HO11285,Pine-TRee-I Pictograph,,1085.0,,777HO11535,,,20,0,,,,,,,N,409,2854,418,390,403,1049,2854,23,35,-0.07,0.0,2.41,,,106,-1.7,0.33,1.51,1.76,1.32,1.75,1.71,3.88,4.1,,0.94,0.7,3.11,2.8,2.23,0.4,0.18,-0.05,-0.29,0.2,-0.17,0.34,-0.25,-0.52,0.09,-0.34,0.03,-0.84,0.96,0.12,0.23,0.04,0.25,0.3,-0.17,0.01,0.53,0.49,-0.15,-0.07,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2.8,3.1,59,3.9,9.7,58,2.4,2.4,,4.4,2.8,324
1359,1359,2024-04-01,Pedigree,HO,10.98,,CDCB,,HO840003209641335,001HO15461,Peak Break Even-ET,,1094.0,,,,,19,0,,,,,,,N,466,2875,473,449,447,868,2875,39,31,0.01,0.01,2.17,,,134,-80.39,-0.39,0.77,0.53,0.39,1.61,1.56,4.16,4.46,,0.64,1.3,2.62,3.01,0.66,0.6,0.22,-0.05,0.32,0.61,-0.17,0.1,-0.48,0.45,0.69,0.81,0.22,-0.56,-1.09,1.03,0.66,0.46,0.46,0.42,-0.01,-0.56,0.49,0.34,0.74,0.48,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,3.6,3.7,71,5.4,11.9,71,3.3,2.9,,5.5,3.3,388
1360,1360,2024-04-01,Pedigree,HO,10.98,,CDCB,,HO840003223869960,007HO15915,Regan-Danhof Cashback-ET,,10117.0,,,,,19,0,,,,,,,N,514,2940,528,483,530,751,2940,42,30,0.04,0.03,2.47,,,150,-29.39,0.81,1.42,1.88,1.44,1.96,1.81,4.41,4.91,,0.54,0.06,2.02,2.84,0.81,0.95,-0.13,-0.1,0.81,0.06,0.14,1.32,0.14,-0.14,0.61,0.2,0.28,-0.69,0.72,0.12,1.06,0.36,0.21,0.69,-0.5,-0.56,0.39,0.85,0.54,0.23,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.6,3.8,72,5.5,12.4,72,3.3,3.0,,5.7,3.5,408
1361,1361,2024-04-02,Pedigree,HO,10.98,,CDCB,,,,,,1051.0,HO840003147375525,200HO11616,Shelby,,19,0,,,,,,,N,339,2740,355,305,347,203,2740,30,15,0.08,0.04,1.75,,,95,-4.84,0.47,0.3,1.12,0.83,2.02,1.81,4.59,5.03,,0.15,0.08,1.77,2.89,0.73,0.57,-0.1,-0.03,0.05,0.12,-0.42,0.07,-0.3,-0.38,0.03,0.12,-0.06,-0.68,0.35,-0.11,0.05,0.13,-0.11,-0.38,-0.55,-0.49,-0.15,-0.04,0.18,0.11,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4.5,4.5,86,6.9,15.0,86,4.2,3.5,,6.7,4.1,504
1362,1362,2024-04-03,Pedigree,HO,10.31,,CDCB,,HO840003215425343,001HO15561,Peak Takeover-ET,,1106.0,HO840003139112680,200HO11946,Bosa,,19,0,,,,,,,N,635,3015,655,593,627,833,3015,57,35,0.08,0.03,3.06,,,190,-32.2,-0.27,0.76,0.86,0.62,1.46,1.35,4.03,3.9,,-0.18,0.13,3.18,2.74,1.83,1.63,0.09,-0.03,0.31,0.13,-0.6,0.46,-0.57,-0.15,0.65,0.35,-0.07,-0.94,-0.47,0.58,0.65,0.15,0.24,-0.37,-0.77,-0.85,0.02,0.18,0.27,0.3,-0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2.8,3.0,58,4.0,9.5,58,2.5,2.4,,4.3,2.7,317
